"OccurrenceId","scientificName","kingdom","phylum","class","order","family","genus","specificEpithet","infraSpecificEpithet","rights","createdBy","associatedMedia"
"http://www1.ala.org.au/gallery2/d/26092-4/hylaeora_capucina_02.jpg","Notodontinae","","","","Lepidoptera","Notodontidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/128/1281682/raw.jpg"
"http://www1.ala.org.au/gallery2/d/26167-4/clostera_rubida_02.jpg","Notodontinae","","","","Lepidoptera","Notodontidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/128/1281654/raw.jpg"
"http://www1.ala.org.au/gallery2/d/26043-4/antithemerastis_acrobela_01.jpg","Notodontinae","","","","Lepidoptera","Notodontidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/128/1281628/raw.jpg"
"http://www1.ala.org.au/gallery2/d/26208-4/ecnomodes_sagittaria_01.jpg","Notodontinae","","","","Lepidoptera","Notodontidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/128/1281664/raw.jpg"
"http://www1.ala.org.au/gallery2/d/26238-4/gargettiana_punctatissima_01.jpg","Notodontinae","","","","Lepidoptera","Notodontidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/128/1281672/raw.jpg"
"http://www1.ala.org.au/gallery2/d/26193-4/destolmia_lineata_01.jpg","Notodontinae","","","","Lepidoptera","Notodontidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/128/1281660/raw.jpg"
"http://www1.ala.org.au/gallery2/d/26163-4/clostera_rubida_01.jpg","Notodontinae","","","","Lepidoptera","Notodontidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/128/1281652/raw.jpg"
"http://www1.ala.org.au/gallery2/d/26178-4/commonia_hesychima_01.jpg","Notodontinae","","","","Lepidoptera","Notodontidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/128/1281656/raw.jpg"
"http://www1.ala.org.au/gallery2/d/26013-4/antimima_corystes_01.jpg","Notodontinae","","","","Lepidoptera","Notodontidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/128/1281620/raw.jpg"
"http://www1.ala.org.au/gallery2/d/26227-4/gallaba_ochropepla_02.jpg","Notodontinae","","","","Lepidoptera","Notodontidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/128/1281670/raw.jpg"
"http://www1.ala.org.au/gallery2/d/33420-2/yponomeuta_liberalis_01.jpg","Yponomeuta liberalis","","","","Lepidoptera","Yponomeutidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1155637/raw.jpg"
"http://www1.ala.org.au/gallery2/d/17933-4/glyphipterix_argyrelata_01.jpg","Glyphipterix argyrelata","","","","Lepidoptera","Glyphipterigidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1152953/raw.jpg"
"http://www1.ala.org.au/gallery2/d/15912-4/enchocrates_picrophylla_01.jpg","Enchocrates picrophylla","","","","Lepidoptera","Depressariidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1152673/raw.jpg"
"http://www1.ala.org.au/gallery2/d/32691-4/theretra_latreillii_01.jpg","Theretra latreillii","","","","Lepidoptera","Sphingidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661936/raw.jpg"
"http://www1.ala.org.au/gallery2/d/32644-4/tetrachroa_edwardsi_02.jpg","Tetrachroa edwardsi","","","","Lepidoptera","Sphingidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661928/raw.jpg"
"http://www1.ala.org.au/gallery2/d/32640-4/tetrachroa_edwardsi_01.jpg","Tetrachroa edwardsi","","","","Lepidoptera","Sphingidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661926/raw.jpg"
"http://www1.ala.org.au/gallery2/d/21796-4/scopelodes_dinawa_01.jpg","Scopelodes dinawa","","","","Lepidoptera","Limacodidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661794/raw.jpg"
"http://www1.ala.org.au/gallery2/d/21239-4/lecithocera_sobria_01.jpg","Lecithocera sobria","","","","Lepidoptera","Lecithoceridae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661744/raw.jpg"
"http://www1.ala.org.au/gallery2/d/29898-4/plutella_xylostella_02.jpg","Plutella xylostella","","","","Lepidoptera","Plutellidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154413/raw.jpg"
"http://www1.ala.org.au/gallery2/d/29901-4/plutella_xylostella_03.jpg","Plutella xylostella","","","","Lepidoptera","Plutellidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154418/raw.jpg"
"http://www1.ala.org.au/gallery2/d/29894-4/plutella_xylostella_01.jpg","Plutella xylostella","","","","Lepidoptera","Plutellidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154409/raw.jpg"
"http://www1.ala.org.au/gallery2/d/29904-4/plutella_xylostella_04.jpg","Plutella xylostella","","","","Lepidoptera","Plutellidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154424/raw.jpg"
"http://www1.ala.org.au/gallery2/d/21497-4/comana_miltochyta_02.jpg","Comana miltochyta","","","","Lepidoptera","Limacodidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153988/raw.jpg"
"http://www1.ala.org.au/gallery2/d/21493-4/comana_miltochyta_01.jpg","Comana miltochyta","","","","Lepidoptera","Limacodidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153983/raw.jpg"
"http://www1.ala.org.au/gallery2/d/31511-4/opodiphthera_fervida_02.jpg","Opodiphthera fervida","","","","Lepidoptera","Saturniidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154746/raw.jpg"
"http://www1.ala.org.au/gallery2/d/31507-4/opodiphthera_fervida_01.jpg","Opodiphthera fervida","","","","Lepidoptera","Saturniidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154742/raw.jpg"
"http://www1.ala.org.au/gallery2/d/15746-4/copromorpha_lichenitis_01.jpg","Copromorpha lichenitis","","","","Lepidoptera","Copromorphidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1152559/raw.jpg"
"http://www1.ala.org.au/gallery2/d/36318-2/ENDOXYLA+magnifica+_Rothschild+1896_+Maryland+NSW+Female.jpg","Endoxyla magnifica","","","","Lepidoptera","Cossidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661234/raw.jpg"
"http://www1.ala.org.au/gallery2/d/36322-2/ENDOXYLA+magnifica+_Rothschild_+1896_+Mt+Keira_+NSW+Male.jpg","Endoxyla magnifica","","","","Lepidoptera","Cossidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661236/raw.jpg"
"http://www1.ala.org.au/gallery2/d/11423-4/endoxyla_magnifica_02.jpg","Endoxyla magnifica","","","","Lepidoptera","Cossidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661232/raw.jpg"
"http://www1.ala.org.au/gallery2/d/11419-4/endoxyla_magnifica_01.jpg","Endoxyla magnifica","","","","Lepidoptera","Cossidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661230/raw.jpg"
"http://www1.ala.org.au/gallery2/d/32223-4/hippotion_boerhaviae_01.jpg","Hippotion boerhaviae","","","","Lepidoptera","Sphingidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661822/raw.jpg"
"http://www1.ala.org.au/gallery2/d/19067-4/hyblaea_puera_01.jpg","Hyblaea puera","","","","Lepidoptera","Hyblaeidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153276/raw.jpg"
"http://www1.ala.org.au/gallery2/d/10025-4/cyana_obscura_01.jpg","Cyana obscura","","","","Lepidoptera","Arctiidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1152080/raw.jpg"
"http://www1.ala.org.au/gallery2/d/33181-4/tinea_murariella_01.jpg","Tinea murariella","","","","Lepidoptera","Tineidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661958/raw.jpg"
"http://www1.ala.org.au/gallery2/d/29741-4/ptyssoptera_phaeochrysa_01.jpg","Ptyssoptera phaeochrysa","","","","Lepidoptera","Palaephatidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154349/raw.jpg"
"http://www1.ala.org.au/gallery2/d/10202-4/nyctemera_amicus_01.jpg","Nyctemera amicus","","","","Lepidoptera","Arctiidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661117/raw.jpg"
"http://www1.ala.org.au/gallery2/d/10482-4/termessa_nivosa_02.jpg","Termessa nivosa","","","","Lepidoptera","Arctiidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661171/raw.jpg"
"http://www1.ala.org.au/gallery2/d/10478-4/termessa_nivosa_01.jpg","Termessa nivosa","","","","Lepidoptera","Arctiidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661169/raw.jpg"
"http://www1.ala.org.au/gallery2/d/20858-4/symphyta_nephelodes_01.jpg","Symphyta nephelodes","","","","Lepidoptera","Lasiocampidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661714/raw.jpg"
"http://www1.ala.org.au/gallery2/d/20862-4/symphyta_nephelodes_02.jpg","Symphyta nephelodes","","","","Lepidoptera","Lasiocampidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661716/raw.jpg"
"http://www1.ala.org.au/gallery2/d/19729-4/anticrates_phaedima_02.jpg","Anticrates phaedima","","","","Lepidoptera","Lacturidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153545/raw.jpg"
"http://www1.ala.org.au/gallery2/d/19725-4/anticrates_phaedima_01.jpg","Anticrates phaedima","","","","Lepidoptera","Lacturidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153539/raw.jpg"
"http://www1.ala.org.au/gallery2/d/20717-4/porela_rhabditis_01.jpg","Porela rhabditis","","","","Lepidoptera","Lasiocampidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661702/raw.jpg"
"http://www1.ala.org.au/gallery2/d/31262-4/sphenograptis_celetica_01.jpg","Sphenograptis celetica","","","","Lepidoptera","Roeslerstammiidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154600/raw.jpg"
"http://www1.ala.org.au/gallery2/d/19869-4/eustixis_leucophthalma_01.jpg","Eustixis leucophthalma","","","","Lepidoptera","Lacturidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153628/raw.jpg"
"http://www1.ala.org.au/gallery2/d/8807-2/nemophora_selasphora_01.jpg","Nemophora selasphora","","","","Lepidoptera","Adelidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1151585/raw.jpg"
"http://www1.ala.org.au/gallery2/d/18275-4/glyphipterix_pharetropis_01.jpg","Glyphipterix pharetropis","","","","Lepidoptera","Glyphipterigidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661343/raw.jpg"
"http://www1.ala.org.au/gallery2/d/21422-4/anaxidia_lozogramma_02.jpg","Anaxidia lozogramma","","","","Lepidoptera","Limacodidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153942/raw.jpg"
"http://www1.ala.org.au/gallery2/d/21418-4/anaxidia_lozogramma_01.jpg","Anaxidia lozogramma","","","","Lepidoptera","Limacodidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153938/raw.jpg"
"http://www1.ala.org.au/gallery2/d/11389-2/endoxyla_leucomochla_01.jpg","Endoxyla leucomochla","","","","Lepidoptera","Cossidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661214/raw.jpg"
"http://www1.ala.org.au/gallery2/d/11393-4/endoxyla_leucomochla_02.jpg","Endoxyla leucomochla","","","","Lepidoptera","Cossidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661216/raw.jpg"
"http://www1.ala.org.au/gallery2/d/36269-2/ENDOXYLA+leucomochla+_Turner+1915_+Kiata+Reserve+Kiata+Vic+Female.jpg","Endoxyla leucomochla","","","","Lepidoptera","Cossidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661218/raw.jpg"
"http://www1.ala.org.au/gallery2/d/36273-2/ENDOXYLA+leucomochla+_Turner+1915_+Male+Kiata+Reserve+Kiata+Vic.jpg","Endoxyla leucomochla","","","","Lepidoptera","Cossidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661220/raw.jpg"
"http://www1.ala.org.au/gallery2/d/16279-4/ethmia_clytodoxa_01.jpg","Ethmia clytodoxa","","","","Lepidoptera","Ethmiidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1152839/raw.jpg"
"http://www1.ala.org.au/gallery2/d/36789-2/ABANTIADES+aurilegulusTindale+1932+Norseman+WA.jpg","Abantiades aurilegulus","","","","Lepidoptera","Hepialidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/128/1281548/raw.jpg"
"http://www1.ala.org.au/gallery2/d/18593-4/abantiades_aurilegulus_01.jpg","Abantiades aurilegulus","","","","Lepidoptera","Hepialidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153086/raw.jpg"
"http://www1.ala.org.au/gallery2/d/20432-4/opsirhina_albigutta_01.jpg","Opsirhina albigutta","","","","Lepidoptera","Lasiocampidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661630/raw.jpg"
"http://www1.ala.org.au/gallery2/d/9061-2/anthela_achromata_01.jpg","Anthela achromata","","","","Lepidoptera","Anthelidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1151728/raw.jpg"
"http://www1.ala.org.au/gallery2/d/9066-2/anthela_achromata_02.jpg","Anthela achromata","","","","Lepidoptera","Anthelidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1151732/raw.jpg"
"http://www1.ala.org.au/gallery2/d/9069-2/anthela_achromata_03.jpg","Anthela achromata","","","","Lepidoptera","Anthelidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1151739/raw.jpg"
"http://www1.ala.org.au/gallery2/d/19782-4/eustixis_caminaea_01.jpg","Eustixis caminaea","","","","Lepidoptera","Lacturidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153580/raw.jpg"
"http://www1.ala.org.au/gallery2/d/20990-4/crocanthes_glycina_01.jpg","Crocanthes glycina","","","","Lepidoptera","Lecithoceridae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153867/raw.jpg"
"http://www1.ala.org.au/gallery2/d/29997-4/hyalarcta_nigrescens_02.jpg","Hyalarcta nigrescens","","","","Lepidoptera","Psychidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154473/raw.jpg"
"http://www1.ala.org.au/gallery2/d/29993-4/hyalarcta_nigrescens_01.jpg","Hyalarcta nigrescens","","","","Lepidoptera","Psychidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154468/raw.jpg"
"http://www1.ala.org.au/gallery2/d/31137-2/amphithera_hemerina_01.jpg","Amphithera hemerina","","","","Lepidoptera","Roeslerstammiidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154541/raw.jpg"
"http://www1.ala.org.au/gallery2/d/9941-2/amerila_timolis_01.jpg","Amerila timolis","","","","Lepidoptera","Arctiidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1152026/raw.jpg"
"http://www1.ala.org.au/gallery2/d/21369-2/sarisophora_tenella_01.jpg","Sarisophora tenella","","","","Lepidoptera","Lecithoceridae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661766/raw.jpg"
"http://www1.ala.org.au/gallery2/d/34697-4/plectophila_thiophanes_01.jpg","Plectophila thiophanes","","","","Lepidoptera","Xyloryctidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1662419/raw.jpg"
"http://www1.ala.org.au/gallery2/d/34701-4/plectophila_thiophanes_02.jpg","Plectophila thiophanes","","","","Lepidoptera","Xyloryctidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1662421/raw.jpg"
"http://www1.ala.org.au/gallery2/d/32211-4/gnathothlibus_erotus_01.jpg","Gnathothlibus erotus","","","","Lepidoptera","Sphingidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661820/raw.jpg"
"http://www1.ala.org.au/gallery2/d/31620-4/eretmocera_chrysias_01.jpg","Eretmocera chrysias","","","","Lepidoptera","Scythrididae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154864/raw.jpg"
"http://www1.ala.org.au/gallery2/d/32980-2/gerontha_acrosthenia_02.jpg","Gerontha acrosthenia","","","","Lepidoptera","Tineidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1155243/raw.jpg"
"http://www1.ala.org.au/gallery2/d/32977-2/gerontha_acrosthenia_01.jpg","Gerontha acrosthenia","","","","Lepidoptera","Tineidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1155239/raw.jpg"
"http://www1.ala.org.au/gallery2/d/32901-4/canaea_semitessellalis_01.jpg","Canaea semitessellalis","","","","Lepidoptera","Thyrididae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1155199/raw.jpg"
"http://www1.ala.org.au/gallery2/d/29543-4/discophlebia_catocalina_01.jpg","Discophlebia catocalina","","","","Lepidoptera","Oenosandridae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154248/raw.jpg"
"http://www1.ala.org.au/gallery2/d/29547-4/discophlebia_catocalina_02.jpg","Discophlebia catocalina","","","","Lepidoptera","Oenosandridae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154254/raw.jpg"
"http://www1.ala.org.au/gallery2/d/34368-4/eschatura_lemurias_02.jpg","Eschatura lemurias","","","","Lepidoptera","Xyloryctidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1662331/raw.jpg"
"http://www1.ala.org.au/gallery2/d/34364-4/eschatura_lemurias_01.jpg","Eschatura lemurias","","","","Lepidoptera","Xyloryctidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1662329/raw.jpg"
"http://www1.ala.org.au/gallery2/d/10623-4/synechodes_coniophora_02.jpg","Synechodes coniophora","","","","Lepidoptera","Brachodidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1152182/raw.jpg"
"http://www1.ala.org.au/gallery2/d/10619-4/synechodes_coniophora_01.jpg","Synechodes coniophora","","","","Lepidoptera","Brachodidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1152178/raw.jpg"
"http://www1.ala.org.au/gallery2/d/9665-4/anthela_virescens_01.jpg","Anthela virescens","","","","Lepidoptera","Anthelidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661051/raw.jpg"
"http://www1.ala.org.au/gallery2/d/34040-4/cryptophasa_leucadelpha_01.jpg","Cryptophasa leucadelpha","","","","Lepidoptera","Xyloryctidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1662209/raw.jpg"
"http://www1.ala.org.au/gallery2/d/34667-4/plectophila_eucrines_01.jpg","Plectophila eucrines","","","","Lepidoptera","Xyloryctidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1662411/raw.jpg"
"http://www1.ala.org.au/gallery2/d/34671-4/plectophila_eucrines_02.jpg","Plectophila eucrines","","","","Lepidoptera","Xyloryctidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1662413/raw.jpg"
"http://www1.ala.org.au/gallery2/d/10823-4/synemon_catocaloides_01.jpg","Synemon catocaloides","","","","Lepidoptera","Castniidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1152269/raw.jpg"
"http://www1.ala.org.au/gallery2/d/10827-4/synemon_catocaloides_02.jpg","Synemon catocaloides","","","","Lepidoptera","Castniidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1152273/raw.jpg"
"http://www1.ala.org.au/gallery2/d/20729-4/porela_albifinis_01.jpg","Porela albifinis","","","","Lepidoptera","Lasiocampidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661686/raw.jpg"
"http://www1.ala.org.au/gallery2/d/20733-4/porela_albifinis_02.jpg","Porela albifinis","","","","Lepidoptera","Lasiocampidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661688/raw.jpg"
"http://www1.ala.org.au/gallery2/d/19204-4/eupselia_holoxantha_01.jpg","Eupselia holoxantha","","","","Lepidoptera","Hypertrophidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153350/raw.jpg"
"http://www1.ala.org.au/gallery2/d/21508-4/comana_resplendens_01.jpg","Comana resplendens","","","","Lepidoptera","Limacodidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153994/raw.jpg"
"http://www1.ala.org.au/gallery2/d/21512-4/comana_resplendens_02.jpg","Comana resplendens","","","","Lepidoptera","Limacodidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153998/raw.jpg"
"http://www1.ala.org.au/gallery2/d/34682-4/plectophila_pyrgodes_01.jpg","Plectophila pyrgodes","","","","Lepidoptera","Xyloryctidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1662415/raw.jpg"
"http://www1.ala.org.au/gallery2/d/34686-4/plectophila_pyrgodes_02.jpg","Plectophila pyrgodes","","","","Lepidoptera","Xyloryctidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1662417/raw.jpg"
"http://www1.ala.org.au/gallery2/d/21012-2/crocanthes_micradelpha_01.jpg","Crocanthes micradelpha","","","","Lepidoptera","Lecithoceridae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153879/raw.jpg"
"http://www1.ala.org.au/gallery2/d/21478-4/comana_corones_01.jpg","Comana corones","","","","Lepidoptera","Limacodidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153975/raw.jpg"
"http://www1.ala.org.au/gallery2/d/21482-4/comana_corones_02.jpg","Comana corones","","","","Lepidoptera","Limacodidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153981/raw.jpg"
"http://www1.ala.org.au/gallery2/d/19713-4/anticrates_paraxantha_01.jpg","Anticrates paraxantha","","","","Lepidoptera","Lacturidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153535/raw.jpg"
"http://www1.ala.org.au/gallery2/d/35999-2/CULAMA+australis+Walker+1856+Female+Temora+State+Forest+NSW.jpg","Culama australis","","","","Lepidoptera","Cossidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/128/1281312/raw.jpg"
"http://www1.ala.org.au/gallery2/d/36003-2/CULAMA+australis+Walker+1856+Male+Jervis+Bay+NSW.jpg","Culama australis","","","","Lepidoptera","Cossidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/128/1281314/raw.jpg"
"http://www1.ala.org.au/gallery2/d/18071-4/glyphipterix_gemmipunctella_01.jpg","Glyphipterix gemmipunctella","","","","Lepidoptera","Glyphipterigidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153020/raw.jpg"
"http://www1.ala.org.au/gallery2/d/9261-4/anthela_decolor_02.jpg","Anthela decolor","","","","Lepidoptera","Anthelidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1151906/raw.jpg"
"http://www1.ala.org.au/gallery2/d/9257-4/anthela_decolor_01.jpg","Anthela decolor","","","","Lepidoptera","Anthelidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1151898/raw.jpg"
"http://www1.ala.org.au/gallery2/d/21949-4/euproctis_emprepes_01.jpg","Euproctis emprepes","","","","Lepidoptera","Lymantriidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154142/raw.jpg"
"http://www1.ala.org.au/gallery2/d/21953-4/euproctis_emprepes_02.jpg","Euproctis emprepes","","","","Lepidoptera","Lymantriidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154146/raw.jpg"
"http://www1.ala.org.au/gallery2/d/34466-4/leptobelistis_asemanta_01.jpg","Leptobelistis asemanta","","","","Lepidoptera","Xyloryctidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1662355/raw.jpg"
"http://www1.ala.org.au/gallery2/d/36846-2/ABANTIADES+leucochiton+_Pfitzner+1914_+Round+Hill+NSW+M.jpg","Abantiades leucochiton","","","","Lepidoptera","Hepialidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/128/1281582/raw.jpg"
"http://www1.ala.org.au/gallery2/d/36843-2/ABANTIADES+leucochiton+_Pfitzner+1914_+Mildura+F.jpg","Abantiades leucochiton","","","","Lepidoptera","Hepialidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/128/1281580/raw.jpg"
"http://www1.ala.org.au/gallery2/d/18708-4/abantiades_leucochiton_02.jpg","Abantiades leucochiton","","","","Lepidoptera","Hepialidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153169/raw.jpg"
"http://www1.ala.org.au/gallery2/d/18704-4/abantiades_leucochiton_01.jpg","Abantiades leucochiton","","","","Lepidoptera","Hepialidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1153165/raw.jpg"
"http://www1.ala.org.au/gallery2/d/29527-4/oenosandra_boisduvalii_01.jpg","Oenosandra boisduvalii","","","","Lepidoptera","Oenosandridae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154298/raw.jpg"
"http://www1.ala.org.au/gallery2/d/29532-4/oenosandra_boisduvalii_02.jpg","Oenosandra boisduvalii","","","","Lepidoptera","Oenosandridae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1154302/raw.jpg"
"http://www1.ala.org.au/gallery2/d/17945-4/glyphipterix_argyrosema_01.jpg","Glyphipterix argyrosema","","","","Lepidoptera","Glyphipterigidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1152957/raw.jpg"
"http://www1.ala.org.au/gallery2/d/32625-4/synoecha_marmorata_01.jpg","Synoecha marmorata","","","","Lepidoptera","Sphingidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661922/raw.jpg"
"http://www1.ala.org.au/gallery2/d/32629-4/synoecha_marmorata_02.jpg","Synoecha marmorata","","","","Lepidoptera","Sphingidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661924/raw.jpg"
"http://www1.ala.org.au/gallery2/d/9989-5/castulo_plagiata_01.jpg","Castulo plagiata","","","","Lepidoptera","Arctiidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1152062/raw.jpg"
"http://www1.ala.org.au/gallery2/d/8875-2/asota_caricae_02.jpg","Asota caricae","","","","Lepidoptera","Aganaidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1151622/raw.jpg"
"http://www1.ala.org.au/gallery2/d/8871-2/asota_caricae_01.jpg","Asota caricae","","","","Lepidoptera","Aganaidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1151618/raw.jpg"
"http://www1.ala.org.au/gallery2/d/19488-4/thudaca_stadiaula_01.jpg","Thudaca stadiaula","","","","Lepidoptera","Hypertrophidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/166/1661574/raw.jpg"
"http://www1.ala.org.au/gallery2/d/10808-4/synemon_brontias_01.jpg","Synemon brontias","","","","Lepidoptera","Castniidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1152258/raw.jpg"
"http://www1.ala.org.au/gallery2/d/10812-4/synemon_brontias_02.jpg","Synemon brontias","","","","Lepidoptera","Castniidae","","","",,"Len Willan","http://bie.ala.org.au/repo/1006/115/1152263/raw.jpg"
